label,message,processed_text
spam,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",orange customer may claim free camera phone upgrade loyalty call offer ends thmarch c apply opt availa
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",free entry gr prizes wkly comp chance win latest nokia psp cash every wk txt great http
spam,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,todays voda numbers ending selected receive award match please call quoting claim code standard rates app
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,hi spoke maneesha v like know satisfied experience reply toll free yes
ham,"Nope. Since ayo travelled, he has forgotten his guy",nope since ayo travelled forgotten guy
ham,Okay... I booked all already... Including the one at bugis.,okay booked already including one bugis
ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",shit surprised went spent evening french guy met town fooled around bit let fuck
ham,How come i din c ü... Yup i cut my hair...,come din c yup cut hair
ham,Hey come online! Use msn... We are all there,hey come online use msn
ham,"Nothing much, chillin at home. Any super bowl plan?",nothing much chillin home super bowl plan
ham,So ü'll be submitting da project tmr rite?,submitting da project tmr rite
ham,Hey morning what you come to ask:-) pa...,hey morning come ask pa
ham,Hello! Good week? Fancy a drink or something later?,hello good week fancy drink something later
ham,I want snow. It's just freezing and windy.,want snow freezing windy
ham,"Mah b, I'll pick it up tomorrow",mah b pick tomorrow
ham,Jay says that you're a double-faggot,jay says double faggot
ham,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,ee msg na poortiyagi odalebeku hanumanji name hanuman bajarangabali maruti pavanaputra sankatmochan ramaduth mahaveer ee name lt gt janarige ivatte kalisidare next saturday olage ondu good news keluviri maretare inde dodda problum nalli siguviri idu matra lt gt true neglet
ham,O. Guess they both got screwd,guess got screwd
ham,Ho ho - big belly laugh! See ya tomo,ho ho big belly laugh see ya tomo
ham,Argh why the fuck is nobody in town ;_;,argh fuck nobody town
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,hi spoke maneesha v like know satisfied experience reply toll free yes
ham,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?,havent planning buy later check already lido got show e afternoon u finish work already
ham,Wat time u finish ur lect today?,wat time u finish ur lect today
ham,Hope you are feeling great. Pls fill me in. Abiola,hope feeling great pls fill abiola
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",forgot takes years shower sorry phone dead yet
ham,"Sorry, I'll call later",sorry call later
spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)",twinks bears scallies skins jocks calling miss weekend fun call p min stop texts call nat rate
ham,Which channel:-):-):):-).,channel
ham,No probably  &lt;#&gt; %.,probably lt gt
ham,Where u been hiding stranger?,u hiding stranger
ham,Send me your resume:-),send resume
ham,Shopping lor. Them raining mah hard 2 leave orchard.,shopping lor raining mah hard leave orchard
ham,Ya just telling abt tht incident..,ya telling abt tht incident
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",u meet ur dream partner soon ur career flyng start find free txt horo followed ur star sign e g horo aries
ham,"Sorry, I'll call later",sorry call later
ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...",thanx yup coming back sun finish dinner going back hotel time flies tog exactly mth today hope haf many mths come
ham,"Yo, the game almost over? Want to go to walmart soon",yo game almost want go walmart soon
spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,great news call freefone claim guaranteed cash gift speak live operator
ham,ITS A LAPTOP TAKE IT WITH YOU.,laptop take
ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",bit ur smile hppnss drop ur tear sorrow part ur heart life heart like mine wil care u forevr goodfriend
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,nokia get win free auction take part send nokia hg suite lands row w jhl
ham,Good night my dear.. Sleepwell&amp;Take care,good night dear sleepwell amp take care
ham,Where are you ? You said you would be here when I woke ... :-(,said would woke
ham,Lmao!nice 1,lmao nice
ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola",wonderful okors great month cherish guys wish well day mojibiola
ham,"Babe, I need your advice",babe need advice
ham,I've reached home finally...,reached home finally
ham,I am in your office na.,office na
ham,"As in missionary hook up, doggy hook up, standing...|",missionary hook doggy hook standing
spam,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM,want new video handset time network mins unlimited text camcorder reply call del sat
ham,Boy you best get yo ass out here quick,boy best get yo ass quick
ham,If he started searching he will get job in few days.he have great potential and talent.,started searching get job days great potential talent
ham,Ofcourse I also upload some songs,ofcourse also upload songs
ham,Oh ok no prob..,oh ok prob
ham,Dai  &lt;#&gt;  naal eruku.,dai lt gt naal eruku
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),height recycling read twice people spend time earning money money spent spending time good morning keep smiling
ham,I'm awake oh. What's up.,awake oh
ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,catch bus frying egg make tea eating mom left dinner feel love
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,broke list reasons nobody town tell sarcastic faggy
spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,tried contact offer new video phone anytime network mins half price rental camcorder call reply delivery wed
ham,Carlos'll be here in a minute if you still need to buy,carlos minute still need buy
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,dear u invited xchat final attempt contact u txt chat p msgrcvdhg suite lands row w j hl ldn yrs
ham,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,nothing ever easy looking reason take risk life love
spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",dear voucher holder claim weeks offer pc go ts cs apply stop texts txt stop
ham,We still on for tonight?,still tonight
ham,Ok no prob... I'll come after lunch then...,ok prob come lunch
ham,"Well, i'm gonna finish my bath now. Have a good...fine night.",well gon na finish bath good fine night
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,lol really need remember eat drinking appreciate keeping company night babe smiles
ham,LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP,look fuckin time fuck think
ham,"Bill, as in: Are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it.",bill letters expecting one orange bill may still say orange
ham,"Its ok., i just askd did u knw tht no?",ok askd u knw tht
ham,I hope you know I'm still mad at you.,hope know still mad
ham,Printer is cool. I mean groovy. Wine is groovying,printer cool mean groovy wine groovying
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,yup studying surfing lor e lazy mode today
ham,Alex says he's not ok with you not being ok with it,alex says ok ok
ham,I always chat with you. In fact i need money can you raise me?,always chat fact need money raise
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18",new mobiles must go txt nokia collect today optout gbp mtmsg
ham,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",den weekdays got special price haiz cant eat liao cut nails oso muz wait finish drivin wat lunch still muz eat wat
ham,Yes..gauti and sehwag out of odi series.,yes gauti sehwag odi series
ham,R u in this continent?,r u continent
ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,aslamalaikkum insha allah tohar beeen muht albi mufti mahfuuz meaning
ham,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX,hi darlin im missin u hope good time u back time u give call home jess xx
